dataset,custom_id,category,market_direction,market_move_bin,valid_candidate_count,best_has_max_selected_evidence_count,best_has_max_evidence_weights_count,best_has_max_abs_update,best_selected_evidence_count,prompt_max_selected_evidence_count,max_selected_evidence_count_tie_size,best_evidence_weights_count,prompt_max_evidence_weights_count,max_evidence_weights_count_tie_size,best_abs_update,prompt_max_abs_update,max_abs_update_tie_size,candidate_count,helpful_candidate_available,posterior_range
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1367__mixed_blind__neutral_forecaster__s00,Science and Technology,down,small,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2250__mixed_blind__neutral_forecaster__s00,Politics,up,small,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0039,0.0039,5,5,True,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1798__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1741__mixed_blind__neutral_forecaster__s00,Science and Technology,down,small,5,True,True,True,5.0,5.0,5,5.0,5.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2248__mixed_blind__neutral_forecaster__s00,Politics,up,small,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.03,0.03,1,5,True,0.040000000000000036
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0354__mixed_blind__neutral_forecaster__s00,Politics,down,large,3,True,True,True,1.0,1.0,3,1.0,1.0,3,0.1543,0.1543,1,3,True,0.25
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0503__mixed_blind__neutral_forecaster__s00,Elections,up,large,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.5599999999999999,0.5599999999999999,1,5,True,0.07999999999999996
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1104__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,False,False,True,2.0,5.0,3,2.0,4.0,1,0.0385,0.0385,1,5,True,0.038500000000000006
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0002__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.0999999999999999,0.0999999999999999,1,5,True,0.09999999999999998
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1108__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,2.0,2.0,4,2.0,2.0,4,0.0096,0.0096,1,5,True,0.009600000000000011
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0873__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.02,0.02,1,5,True,0.020000000000000004
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1016__mixed_blind__neutral_forecaster__s00,Companies,down,large,5,False,False,False,0.0,1.0,3,0.0,1.0,3,0.0287999999999999,0.1088,1,5,False,0.08000000000000002
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0305__mixed_blind__neutral_forecaster__s00,Companies,down,large,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.1378999999999999,0.1378999999999999,1,5,True,0.26000000000000006
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0013__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.015,0.015,1,5,True,0.015000000000000003
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1012__mixed_blind__neutral_forecaster__s00,Companies,down,large,4,False,False,False,1.0,2.0,1,1.0,2.0,1,0.0110999999999999,0.0238999999999999,1,4,True,0.034999999999999976
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1109__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,4.0,4.0,4,4.0,4.0,4,0.2379,0.2379,1,5,True,0.2379
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0874__mixed_blind__neutral_forecaster__s00,Politics,down,large,3,False,False,True,2.0,3.0,1,2.0,3.0,1,0.1012,0.1012,1,3,True,0.15000000000000002
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0066__mixed_blind__neutral_forecaster__s00,Elections,up,large,5,True,True,True,2.0,2.0,3,2.0,2.0,3,0.0536999999999999,0.0536999999999999,1,5,True,0.05369999999999997
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1105__mixed_blind__neutral_forecaster__s00,Politics,up,large,3,True,True,False,5.0,5.0,3,5.0,5.0,3,0.019,0.041,1,3,True,0.06000000000000005
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0750__mixed_blind__neutral_forecaster__s00,Politics,down,large,5,False,False,False,1.0,2.0,1,1.0,2.0,1,0.0531999999999999,0.0968,1,5,True,0.15000000000000002
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0067__mixed_blind__neutral_forecaster__s00,Elections,down,large,5,True,True,False,2.0,2.0,2,2.0,2.0,2,0.0084999999999999,0.0284999999999999,1,5,True,0.03699999999999992
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1106__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.1237,0.1237,1,5,True,0.19999999999999996
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0082__mixed_blind__neutral_forecaster__s00,Companies,up,large,5,True,False,True,1.0,1.0,5,1.0,2.0,1,0.0468999999999999,0.0468999999999999,1,5,True,0.04689999999999994
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0783__mixed_blind__neutral_forecaster__s00,Politics,up,large,3,True,True,True,3.0,3.0,1,3.0,3.0,1,0.0493,0.0493,1,3,True,0.04000000000000001
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0816__mixed_blind__neutral_forecaster__s00,Elections,down,large,5,True,True,True,5.0,5.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1100__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.16,0.16,1,5,True,0.16000000000000003
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1103__mixed_blind__neutral_forecaster__s00,Politics,down,large,4,True,True,True,5.0,5.0,3,5.0,5.0,3,0.1569,0.1569,1,4,True,0.25
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0005__mixed_blind__neutral_forecaster__s00,Politics,down,large,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1099__mixed_blind__neutral_forecaster__s00,Politics,up,large,3,True,True,True,2.0,2.0,1,2.0,2.0,1,0.0677999999999999,0.0677999999999999,1,3,True,0.07999999999999996
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0817__mixed_blind__neutral_forecaster__s00,Elections,up,medium,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.0257,0.0257,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0777__mixed_blind__neutral_forecaster__s00,Financials,up,medium,5,True,True,True,5.0,5.0,4,5.0,5.0,3,0.035,0.035,1,5,True,0.035
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0645__mixed_blind__neutral_forecaster__s00,Companies,down,medium,3,False,False,False,1.0,2.0,1,1.0,2.0,1,0.0031999999999999,0.0532,1,3,False,0.050000000000000044
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0644__mixed_blind__neutral_forecaster__s00,Companies,down,medium,5,False,False,False,1.0,2.0,4,1.0,2.0,4,0.0227999999999999,0.0472,1,5,True,0.06999999999999995
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0261__mixed_blind__neutral_forecaster__s00,Companies,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0359,0.0359,1,5,True,0.06000000000000005
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0646__mixed_blind__neutral_forecaster__s00,Companies,down,medium,5,True,False,False,3.0,3.0,4,0.0,3.0,1,0.0,0.0514,1,5,False,0.0514
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0478__mixed_blind__neutral_forecaster__s00,Companies,down,medium,1,True,True,True,5.0,5.0,1,0.0,0.0,1,0.0,0.0,1,1,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0735__mixed_blind__neutral_forecaster__s00,Elections,down,small,5,True,True,False,1.0,1.0,3,1.0,1.0,3,0.02,0.0399999999999999,1,5,True,0.06
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0736__mixed_blind__neutral_forecaster__s00,Elections,up,small,5,True,True,False,1.0,1.0,3,1.0,1.0,3,0.0049999999999999,0.04,1,5,True,0.045
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0032__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,False,False,True,0.0,1.0,4,0.0,1.0,4,0.0,0.0,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1102__mixed_blind__neutral_forecaster__s00,Politics,up,large,2,True,True,False,1.0,1.0,2,0.0,0.0,2,0.0,0.0088999999999999,1,2,False,0.008899999999999991
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0291__mixed_blind__neutral_forecaster__s00,Politics,up,large,3,True,True,True,1.0,1.0,3,1.0,1.0,3,0.0,0.0,3,3,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1098__mixed_blind__neutral_forecaster__s00,Politics,down,large,5,True,True,False,3.0,3.0,4,3.0,3.0,4,0.02,0.0599999999999999,1,5,False,0.039999999999999925
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0726__mixed_blind__neutral_forecaster__s00,Politics,up,large,5,True,True,True,1.0,1.0,3,1.0,1.0,3,0.0174,0.0174,1,5,True,0.0174
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_1110__mixed_blind__neutral_forecaster__s00,Politics,up,large,2,False,False,False,0.0,5.0,1,0.0,5.0,1,0.0,0.2129999999999999,1,2,False,0.21299999999999997
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0786__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,3.0,1,0.0,3.0,1,0.0,0.0759,1,5,False,0.07590000000000002
heldout_test72,gemma4_26b_explanation_grounded_nonnull_fullnews_bounded_ensemble5_20260629__kalshi_test_0272__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.0082999999999999,0.0082999999999999,1,5,True,0.008299999999999974
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0785__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,5.0,1,0.0,5.0,1,0.0,0.1574999999999999,1,5,False,0.15749999999999997
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0784__mixed_blind__neutral_forecaster__s00,Politics,up,medium,3,True,True,False,1.0,1.0,3,1.0,1.0,3,0.0013,0.0176999999999999,1,3,True,0.019000000000000017
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0006__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,5,0.0002999999999999,0.0403,1,5,False,0.04000000000000001
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0034__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0618__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,5.0,5.0,5,5.0,5.0,5,0.0426,0.0426,1,5,True,0.07990000000000003
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_1114__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,4.0,4.0,3,4.0,4.0,3,0.0393,0.0393,5,5,True,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_1112__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,False,5.0,5.0,1,5.0,5.0,1,0.0191,0.0309,1,4,True,0.050000000000000044
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0033__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,1.0,2.0,1,1.0,2.0,1,0.0231,0.0268999999999999,1,5,True,0.04999999999999993
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_1107__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,False,False,2.0,2.0,4,0.0,2.0,3,0.0032999999999999,0.0733,1,4,False,0.07
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_1111__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,False,False,True,1.0,2.0,1,1.0,2.0,1,0.0499999999999999,0.0499999999999999,1,5,True,0.04999999999999993
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0543__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,True,True,5.0,5.0,4,0.0,0.0,4,0.0,0.0,4,4,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_1113__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,False,False,True,2.0,4.0,1,2.0,4.0,1,0.046,0.046,1,4,True,0.08000000000000007
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0004__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,1.0,2.0,2,1.0,2.0,2,0.0373,0.0526999999999999,1,5,True,0.08999999999999997
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0691__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,True,2.0,2.0,3,2.0,2.0,3,0.0076,0.0076,1,4,True,0.007600000000000051
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0544__mixed_blind__neutral_forecaster__s00,Politics,up,medium,3,True,True,True,5.0,5.0,1,3.0,3.0,1,0.0592999999999999,0.0592999999999999,1,3,True,0.05929999999999999
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0690__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,1,1.0,1.0,1,0.0,0.0,5,5,False,0.0
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0263__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,5.0,5.0,5,5.0,5.0,5,0.01,0.08,1,5,False,0.07
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0752__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,True,2.0,3.0,1,0.0,3.0,1,0.0231,0.0231,1,5,True,0.04
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0232__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,False,False,False,1.0,4.0,1,1.0,4.0,1,0.0129,0.0271,1,5,True,0.040000000000000036
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0727__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,2.0,1,0.0,2.0,1,0.0,0.0478,1,5,False,0.04780000000000001
heldout_test72,gemma4_26b_explanation_grounded_nonnull_remaining22_fullnews_bounded_ensemble5_20260629__kalshi_test_0545__mixed_blind__neutral_forecaster__s00,Politics,up,small,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,5,False,0.0
